"","V1"
"45555",2
"45556",3
"45557",3
"45558",3
"45559",2
"45560",1
"45561",2
"45562",7
"45563",7
"45564",7
"45565",7
"45566",6
"45567",6
"45568",8
"45569",9
"45570",3
"45571",3
"45572",2
"45573",2
"45574",7
"45575",8
"45576",4
"45577",7
"45578",7
"45579",7
"45580",1
"45581",8
"45582",1
"45583",6
"45584",6
"45585",4
"45586",4
"45587",2
"45588",3
"45589",5
"45590",5
"45591",5
"45592",5
"45593",6
"45594",7
"45595",2
"45596",2
"45597",2
"45598",8
"45599",8
"45600",6
"45601",2
"45602",2
"45603",2
"45604",3
"45605",5
"45606",3
"45607",8
"45608",8
"45609",8
"45610",3
"45611",3
"45612",3
"45613",3
"45614",3
"45615",1
"45616",2
"45617",2
"45618",2
"45619",4
"45620",4
"45621",3
"45622",3
"45623",8
"45624",4
"45625",4
"45626",4
"45627",5
"45628",7
"45629",5
"45630",7
"45631",9
"45632",2
"45633",3
"45634",8
"45635",8
"45636",7
"45637",7
"45638",7
"45639",7
"45640",7
"45641",8
"45642",8
"45643",1
"45644",6
"45645",6
"45646",6
"45647",1
"45648",8
"45649",1
"45650",8
"45651",8
"45652",8
"45653",3
"45654",8
"45655",6
"45656",5
"45657",6
"45658",6
"45659",8
"45660",8
"45661",8
"45662",7
"45663",5
"45664",5
"45665",5
"45666",3
"45667",3
"45668",5
"45669",1
"45670",1
"45671",9
"45672",6
"45673",6
"45674",6
"45675",5
"45676",5
"45677",6
"45678",7
"45679",7
"45680",7
"45681",2
"45682",2
"45683",2
"45684",2
"45685",7
"45686",4
"45687",2
"45688",7
"45689",7
"45690",5
"45691",1
"45692",7
"45693",7
"45694",2
"45695",7
"45696",2
"45697",2
"45698",2
"45699",5
"45700",8
"45701",8
"45702",4
"45703",4
"45704",4
"45705",4
"45706",4
"45707",6
"45708",8
"45709",2
"45710",2
"45711",1
"45712",8
"45713",5
"45714",5
"45715",9
"45716",9
"45717",9
"45718",2
"45719",2
"45720",6
"45721",6
"45722",4
"45723",2
"45724",1
"45725",4
"45726",1
"45727",2
"45728",7
"45729",2
"45730",7
"45731",5
"45732",4
"45733",4
"45734",4
"45735",4
"45736",4
"45737",5
"45738",5
"45739",9
"45740",9
"45741",9
"45742",4
"45743",4
"45744",4
"45745",5
"45746",4
"45747",4
"45748",4
"45749",4
"45750",5
"45751",9
"45752",5
"45753",9
"45754",9
"45755",7
"45756",3
"45757",7
"45758",3
"45759",6
"45760",3
"45761",6
"45762",6
"45763",6
"45764",6
"45765",6
"45766",6
"45767",4
"45768",3
"45769",6
"45770",6
"45771",6
"45772",3
"45773",3
"45774",4
"45775",4
"45776",5
"45777",2
"45778",2
"45779",2
"45780",4
"45781",4
"45782",4
"45783",3
"45784",6
"45785",6
"45786",7
"45787",2
"45788",1
"45789",1
"45790",4
"45791",4
"45792",4
"45793",9
"45794",1
"45795",1
"45796",1
"45797",1
"45798",9
"45799",4
"45800",3
"45801",8
"45802",5
"45803",3
"45804",8
"45805",1
"45806",1
"45807",3
"45808",6
"45809",1
"45810",1
"45811",1
"45812",1
"45813",6
"45814",7
"45815",4
"45816",6
"45817",6
"45818",6
"45819",6
"45820",1
"45821",3
"45822",4
"45823",4
"45824",4
"45825",3
"45826",3
"45827",3
"45828",5
"45829",5
"45830",5
"45831",7
"45832",8
"45833",8
"45834",9
"45835",9
"45836",9
"45837",2
"45838",3
"45839",2
"45840",3
"45841",2
"45842",2
"45843",5
"45844",5
"45845",5
"45846",2
"45847",3
"45848",2
"45849",5
"45850",6
"45851",6
"45852",6
"45853",5
"45854",5
"45855",5
"45856",3
"45857",3
"45858",8
"45859",2
"45860",2
"45861",2
"45862",5
"45863",5
"45864",6
"45865",5
"45866",2
"45867",7
"45868",7
"45869",3
"45870",3
"45871",4
"45872",4
"45873",6
"45874",6
"45875",6
"45876",5
"45877",5
"45878",5
"45879",6
"45880",4
"45881",7
"45882",3
"45883",5
"45884",5
"45885",8
"45886",4
"45887",4
"45888",4
"45889",7
"45890",7
"45891",2
"45892",2
"45893",2
"45894",2
"45895",5
"45896",6
"45897",6
"45898",6
"45899",3
"45900",8
"45901",8
"45902",4
"45903",3
"45904",5
"45905",5
"45906",4
"45907",4
"45908",4
"45909",1
"45910",1
"45911",5
"45912",2
"45913",2
"45914",6
"45915",3
"45916",4
"45917",4
"45918",4
"45919",2
"45920",4
"45921",2
"45922",2
"45923",2
"45924",4
"45925",8
"45926",4
"45927",4
"45928",4
"45929",4
"45930",4
"45931",4
"45932",3
"45933",3
"45934",3
"45935",9
"45936",8
"45937",8
"45938",8
"45939",1
"45940",1
"45941",4
"45942",2
"45943",2
"45944",7
"45945",6
"45946",6
"45947",6
"45948",5
"45949",1
"45950",1
"45951",1
"45952",7
"45953",7
"45954",8
"45955",4
"45956",4
"45957",1
"45958",3
"45959",3
"45960",7
"45961",5
"45962",5
"45963",5
"45964",1
"45965",4
"45966",5
"45967",4
"45968",5
"45969",1
"45970",7
"45971",4
"45972",4
"45973",4
"45974",2
"45975",6
"45976",6
"45977",6
"45978",2
"45979",5
"45980",3
"45981",7
"45982",7
"45983",6
"45984",6
"45985",6
"45986",2
"45987",4
"45988",6
"45989",6
"45990",7
"45991",5
"45992",2
"45993",5
"45994",2
"45995",1
"45996",3
"45997",3
"45998",1
"45999",3
"46000",1
"46001",4
"46002",4
"46003",4
"46004",6
"46005",8
"46006",2
"46007",2
"46008",8
"46009",8
"46010",1
"46011",2
"46012",1
"46013",5
"46014",5
"46015",7
"46016",3
"46017",2
"46018",2
"46019",2
"46020",3
"46021",3
"46022",3
"46023",3
"46024",3
"46025",3
"46026",1
"46027",2
"46028",2
"46029",4
"46030",6
"46031",5
"46032",8
"46033",3
"46034",3
"46035",7
"46036",6
"46037",2
"46038",2
"46039",5
"46040",5
"46041",2
"46042",3
"46043",8
"46044",1
"46045",6
"46046",5
"46047",5
"46048",5
"46049",5
"46050",5
"46051",5
"46052",4
"46053",4
"46054",4
"46055",4
"46056",4
"46057",4
"46058",4
"46059",2
"46060",2
"46061",2
"46062",2
"46063",2
"46064",2
"46065",2
"46066",7
"46067",1
"46068",1
"46069",9
"46070",9
"46071",9
"46072",2
"46073",2
"46074",2
"46075",1
"46076",4
"46077",5
"46078",3
"46079",6
"46080",7
"46081",7
"46082",3
"46083",3
"46084",3
"46085",5
"46086",1
"46087",5
"46088",6
"46089",6
"46090",2
"46091",5
"46092",5
"46093",5
"46094",4
"46095",4
"46096",4
"46097",4
"46098",5
"46099",6
"46100",6
"46101",6
"46102",7
"46103",7
"46104",1
"46105",3
"46106",3
"46107",3
"46108",7
"46109",7
"46110",5
"46111",5
"46112",4
"46113",4
"46114",1
"46115",1
"46116",3
"46117",3
"46118",2
"46119",3
"46120",3
"46121",7
"46122",7
"46123",5
"46124",3
"46125",1
"46126",4
"46127",4
"46128",4
"46129",8
"46130",2
"46131",2
"46132",2
"46133",4
"46134",4
"46135",3
"46136",6
"46137",6
"46138",5
"46139",5
"46140",5
"46141",5
"46142",5
"46143",5
"46144",6
"46145",5
"46146",6
"46147",2
"46148",8
"46149",2
"46150",8
"46151",1
"46152",1
"46153",3
"46154",3
"46155",3
"46156",7
"46157",2
"46158",5
"46159",5
"46160",5
"46161",5
"46162",5
"46163",5
"46164",5
"46165",6
"46166",6
"46167",6
"46168",7
"46169",7
"46170",7
"46171",2
"46172",7
"46173",4
"46174",7
"46175",2
"46176",2
"46177",2
"46178",4
"46179",4
"46180",4
"46181",4
"46182",3
"46183",5
"46184",1
"46185",6
"46186",6
"46187",7
"46188",5
"46189",5
"46190",3
"46191",3
"46192",7
"46193",4
"46194",7
"46195",7
"46196",7
"46197",4
"46198",1
"46199",5
"46200",2
"46201",5
"46202",5
"46203",5
"46204",5
"46205",5
"46206",2
"46207",6
"46208",7
"46209",8
"46210",8
"46211",8
"46212",5
"46213",5
"46214",6
"46215",1
"46216",7
"46217",2
"46218",2
"46219",3
"46220",3
"46221",3
"46222",2
"46223",3
"46224",5
"46225",5
"46226",2
"46227",2
"46228",7
"46229",7
"46230",6
"46231",7
"46232",3
"46233",7
"46234",1
"46235",5
"46236",5
"46237",5
"46238",6
"46239",5
"46240",2
"46241",1
"46242",1
"46243",1
"46244",4
"46245",4
"46246",4
"46247",2
"46248",2
"46249",2
"46250",6
"46251",6
"46252",1
"46253",2
"46254",3
"46255",3
"46256",4
"46257",4
"46258",2
"46259",2
"46260",8
"46261",8
"46262",6
"46263",6
"46264",2
"46265",2
"46266",2
"46267",7
"46268",7
"46269",7
"46270",4
"46271",9
"46272",9
"46273",9
"46274",8
"46275",5
"46276",3
"46277",3
"46278",9
"46279",7
"46280",7
"46281",7
"46282",6
"46283",7
"46284",7
"46285",8
"46286",8
"46287",3
"46288",7
"46289",3
"46290",9
"46291",9
"46292",9
"46293",1
"46294",1
"46295",5
"46296",2
"46297",7
"46298",3
"46299",9
"46300",9
"46301",9
"46302",5
"46303",5
"46304",5
"46305",9
"46306",9
"46307",9
"46308",9
"46309",7
"46310",3
"46311",6
"46312",8
"46313",6
"46314",2
"46315",7
"46316",7
"46317",7
"46318",9
"46319",1
"46320",1
"46321",1
"46322",1
"46323",1
"46324",9
"46325",9
"46326",1
"46327",5
"46328",5
"46329",9
"46330",9
"46331",9
"46332",5
"46333",8
"46334",7
"46335",7
"46336",5
"46337",5
"46338",7
"46339",7
"46340",7
"46341",6
"46342",7
"46343",7
"46344",6
"46345",6
"46346",6
"46347",7
"46348",2
"46349",2
"46350",2
"46351",3
"46352",1
"46353",9
"46354",9
"46355",9
"46356",8
"46357",8
"46358",8
"46359",2
"46360",6
"46361",7
"46362",7
"46363",4
"46364",4
"46365",7
"46366",7
"46367",5
"46368",5
"46369",1
"46370",3
"46371",1
"46372",9
"46373",9
"46374",9
"46375",6
"46376",5
"46377",5
"46378",8
"46379",3
"46380",7
"46381",3
"46382",4
"46383",8
"46384",8
"46385",8
"46386",6
"46387",9
"46388",9
"46389",9
"46390",2
"46391",2
"46392",2
"46393",3
"46394",6
"46395",3
"46396",7
"46397",7
"46398",4
"46399",4
"46400",6
"46401",6
"46402",4
"46403",4
"46404",6
"46405",6
"46406",5
"46407",7
"46408",7
"46409",2
"46410",7
"46411",4
"46412",2
"46413",2
"46414",2
"46415",4
"46416",2
"46417",4
"46418",9
"46419",3
"46420",7
"46421",8
"46422",7
"46423",3
"46424",3
"46425",7
"46426",7
"46427",6
"46428",6
"46429",6
"46430",6
"46431",2
"46432",2
"46433",2
"46434",2
"46435",2
"46436",2
"46437",5
"46438",2
"46439",2
"46440",2
"46441",4
"46442",2
"46443",2
"46444",2
"46445",3
"46446",4
"46447",4
"46448",4
"46449",4
"46450",4
"46451",4
"46452",4
"46453",5
"46454",2
"46455",5
"46456",5
"46457",5
"46458",2
"46459",2
"46460",2
"46461",3
"46462",3
"46463",2
"46464",6
"46465",3
"46466",2
"46467",2
"46468",1
"46469",4
"46470",5
"46471",5
"46472",5
"46473",2
"46474",2
"46475",2
"46476",5
"46477",5
"46478",8
"46479",3
"46480",4
"46481",4
"46482",4
"46483",5
"46484",5
"46485",2
"46486",2
"46487",8
"46488",2
"46489",2
"46490",2
"46491",2
"46492",6
"46493",6
"46494",6
"46495",6
"46496",4
"46497",4
"46498",1
"46499",4
"46500",4
"46501",4
"46502",4
"46503",3
"46504",7
"46505",6
"46506",5
"46507",5
"46508",5
"46509",5
"46510",3
"46511",9
"46512",5
"46513",2
"46514",2
"46515",9
"46516",9
"46517",8
"46518",7
"46519",7
"46520",7
"46521",7
"46522",9
"46523",9
"46524",4
"46525",4
"46526",4
"46527",2
"46528",2
"46529",5
"46530",8
"46531",8
"46532",1
"46533",1
"46534",5
"46535",1
"46536",1
"46537",1
"46538",5
"46539",4
"46540",4
"46541",4
"46542",5
"46543",2
"46544",2
"46545",2
"46546",3
"46547",2
"46548",3
"46549",3
"46550",5
"46551",5
"46552",5
"46553",8
"46554",5
"46555",8
"46556",2
"46557",6
"46558",6
"46559",6
"46560",5
"46561",5
"46562",5
"46563",4
"46564",3
"46565",6
"46566",6
"46567",6
"46568",6
"46569",6
"46570",2
"46571",1
"46572",2
"46573",2
"46574",9
"46575",9
"46576",9
"46577",2
"46578",3
"46579",2
"46580",7
"46581",7
"46582",1
"46583",7
"46584",2
"46585",2
"46586",2
"46587",7
"46588",7
"46589",7
"46590",8
"46591",8
"46592",6
"46593",6
"46594",6
"46595",9
"46596",6
"46597",6
"46598",6
"46599",3
"46600",3
"46601",7
"46602",7
"46603",4
"46604",4
"46605",4
"46606",4
"46607",2
"46608",1
"46609",1
"46610",6
"46611",2
"46612",2
"46613",2
"46614",3
"46615",1
"46616",9
"46617",1
"46618",4
"46619",4
"46620",2
"46621",4
"46622",2
"46623",6
"46624",6
"46625",6
"46626",5
"46627",3
"46628",3
"46629",3
"46630",6
"46631",6
"46632",7
"46633",4
"46634",1
"46635",4
"46636",6
"46637",6
"46638",6
"46639",1
"46640",1
"46641",4
"46642",4
"46643",4
"46644",2
"46645",2
"46646",5
"46647",2
"46648",5
"46649",5
"46650",5
"46651",8
"46652",1
"46653",3
"46654",2
"46655",2
"46656",2
"46657",1
"46658",3
"46659",8
"46660",8
"46661",8
"46662",8
"46663",5
"46664",8
"46665",2
"46666",2
"46667",2
"46668",7
"46669",4
"46670",4
"46671",4
"46672",1
"46673",2
"46674",4
"46675",4
"46676",4
"46677",4
"46678",1
"46679",1
"46680",6
"46681",2
"46682",6
"46683",2
"46684",3
"46685",3
"46686",5
"46687",5
"46688",5
"46689",4
"46690",4
"46691",5
"46692",4
"46693",4
"46694",7
"46695",1
"46696",2
"46697",3
"46698",4
"46699",4
"46700",2
"46701",3
"46702",2
"46703",6
"46704",6
"46705",2
"46706",2
"46707",2
"46708",7
"46709",7
"46710",2
"46711",2
"46712",2
"46713",4
"46714",4
"46715",4
"46716",6
"46717",5
"46718",7
"46719",4
"46720",4
"46721",4
"46722",1
"46723",8
"46724",5
"46725",4
"46726",5
"46727",3
"46728",8
"46729",4
"46730",2
"46731",4
"46732",5
"46733",7
"46734",6
"46735",7
"46736",6
"46737",7
"46738",8
"46739",8
"46740",2
"46741",2
"46742",4
"46743",4
"46744",8
"46745",2
"46746",2
"46747",2
"46748",7
"46749",7
"46750",9
"46751",9
"46752",4
"46753",4
"46754",4
"46755",6
"46756",4
"46757",2
"46758",2
"46759",4
"46760",5
"46761",2
"46762",1
"46763",4
"46764",4
"46765",6
"46766",5
"46767",5
"46768",5
"46769",6
"46770",6
"46771",4
"46772",4
"46773",1
"46774",2
"46775",2
"46776",8
"46777",8
"46778",8
"46779",2
"46780",2
"46781",2
"46782",1
"46783",8
"46784",2
"46785",2
"46786",2
"46787",2
"46788",4
"46789",9
"46790",4
"46791",5
"46792",4
"46793",4
"46794",4
"46795",3
"46796",2
"46797",2
"46798",2
"46799",4
"46800",5
"46801",5
"46802",5
"46803",7
"46804",7
"46805",4
"46806",5
"46807",8
"46808",8
"46809",4
"46810",7
"46811",4
"46812",3
"46813",3
"46814",3
"46815",1
"46816",1
"46817",1
"46818",1
"46819",6
"46820",5
"46821",5
"46822",5
"46823",5
"46824",1
"46825",7
"46826",7
"46827",7
"46828",6
"46829",6
"46830",5
"46831",3
"46832",3
"46833",3
"46834",7
"46835",1
"46836",1
"46837",6
"46838",6
"46839",8
"46840",2
"46841",2
"46842",2
"46843",3
"46844",2
"46845",2
"46846",2
"46847",6
"46848",6
"46849",6
"46850",2
"46851",2
"46852",2
"46853",2
"46854",2
"46855",7
"46856",7
"46857",7
"46858",5
"46859",7
"46860",2
"46861",9
"46862",7
"46863",2
"46864",2
"46865",2
"46866",3
"46867",1
"46868",1
"46869",9
"46870",9
"46871",9
"46872",7
"46873",7
"46874",6
"46875",8
"46876",8
"46877",8
"46878",2
"46879",6
"46880",9
"46881",9
"46882",9
"46883",9
"46884",9
"46885",6
"46886",4
"46887",7
"46888",4
"46889",7
"46890",7
"46891",7
"46892",4
"46893",7
"46894",3
"46895",9
"46896",7
"46897",9
"46898",9
"46899",9
"46900",9
"46901",1
"46902",1
"46903",1
"46904",3
"46905",9
"46906",9
"46907",9
"46908",2
"46909",6
"46910",9
"46911",1
"46912",8
"46913",7
"46914",8
"46915",7
"46916",8
"46917",1
"46918",1
"46919",9
"46920",6
"46921",9
"46922",9
"46923",9
"46924",9
"46925",1
"46926",7
"46927",9
"46928",9
"46929",9
"46930",6
"46931",9
"46932",9
"46933",9
"46934",6
"46935",3
"46936",3
"46937",3
"46938",5
"46939",5
"46940",5
"46941",2
"46942",9
"46943",9
"46944",9
"46945",8
"46946",2
"46947",2
"46948",2
"46949",2
"46950",4
"46951",4
"46952",4
"46953",5
"46954",5
"46955",7
"46956",3
"46957",4
"46958",1
"46959",1
"46960",1
"46961",4
"46962",8
"46963",3
"46964",2
"46965",7
"46966",3
"46967",2
"46968",2
"46969",5
"46970",5
"46971",3
"46972",8
"46973",4
"46974",4
"46975",2
"46976",1
"46977",9
"46978",1
"46979",9
"46980",6
"46981",9
"46982",5
"46983",5
"46984",6
"46985",2
"46986",7
"46987",2
"46988",7
"46989",6
"46990",4
"46991",4
"46992",1
"46993",7
"46994",1
"46995",4
"46996",6
"46997",4
"46998",9
"46999",2
"47000",7
"47001",7
"47002",7
"47003",5
"47004",6
"47005",6
"47006",1
"47007",2
"47008",1
"47009",7
"47010",5
"47011",5
"47012",5
"47013",2
"47014",4
"47015",3
"47016",3
"47017",3
"47018",2
"47019",4
"47020",5
"47021",2
"47022",2
"47023",2
"47024",5
"47025",7
"47026",7
"47027",7
"47028",7
"47029",6
"47030",5
"47031",5
"47032",3
"47033",3
"47034",3
"47035",2
"47036",2
"47037",5
"47038",5
"47039",5
"47040",2
"47041",2
"47042",2
"47043",5
"47044",5
"47045",2
"47046",4
"47047",4
"47048",4
"47049",6
"47050",6
"47051",6
"47052",6
"47053",3
"47054",9
"47055",9
"47056",1
"47057",2
"47058",3
"47059",3
"47060",3
"47061",5
"47062",6
"47063",6
"47064",4
"47065",2
"47066",3
"47067",3
"47068",3
"47069",5
"47070",5
"47071",5
"47072",2
"47073",8
"47074",8
"47075",6
"47076",2
"47077",4
"47078",4
"47079",4
"47080",2
"47081",4
"47082",2
"47083",2
"47084",5
"47085",4
"47086",6
"47087",6
"47088",6
"47089",5
"47090",5
"47091",6
"47092",6
"47093",6
"47094",6
"47095",6
"47096",5
"47097",5
"47098",4
"47099",2
"47100",4
"47101",4
"47102",7
"47103",7
"47104",7
"47105",9
"47106",3
"47107",3
"47108",3
"47109",2
"47110",1
"47111",1
"47112",1
"47113",5
"47114",2
"47115",2
"47116",4
"47117",4
"47118",7
"47119",7
"47120",7
"47121",7
"47122",1
"47123",1
"47124",1
"47125",2
"47126",2
"47127",9
"47128",8
"47129",8
"47130",2
"47131",2
"47132",4
"47133",1
"47134",7
"47135",7
"47136",7
"47137",1
"47138",1
"47139",1
"47140",5
"47141",2
"47142",2
"47143",2
"47144",6
"47145",7
"47146",1
"47147",1
"47148",1
"47149",7
"47150",4
"47151",4
"47152",1
"47153",2
"47154",2
"47155",5
"47156",5
"47157",2
"47158",2
"47159",2
"47160",5
"47161",1
"47162",1
"47163",7
"47164",7
"47165",7
"47166",7
"47167",4
"47168",4
"47169",8
"47170",4
"47171",4
"47172",5
"47173",8
"47174",8
"47175",1
"47176",7
"47177",6
"47178",6
"47179",6
"47180",8
"47181",7
"47182",7
"47183",7
"47184",2
"47185",2
"47186",6
"47187",1
"47188",1
"47189",3
"47190",4
"47191",3
"47192",4
"47193",4
"47194",2
"47195",2
"47196",3
"47197",2
"47198",2
"47199",6
"47200",6
"47201",9
"47202",9
"47203",9
"47204",4
"47205",4
"47206",1
"47207",1
"47208",2
"47209",1
"47210",6
"47211",1
"47212",2
"47213",2
"47214",4
"47215",5
"47216",1
"47217",1
"47218",1
"47219",9
"47220",3
"47221",3
"47222",2
"47223",5
"47224",5
"47225",5
"47226",5
"47227",5
"47228",5
"47229",1
"47230",2
"47231",1
"47232",1
"47233",1
"47234",1
"47235",1
"47236",1
"47237",7
"47238",7
"47239",7
"47240",7
"47241",7
"47242",6
"47243",3
"47244",4
"47245",4
"47246",1
"47247",6
"47248",6
"47249",6
"47250",6
"47251",6
"47252",3
"47253",7
"47254",2
"47255",3
"47256",3
"47257",7
"47258",8
"47259",4
"47260",4
"47261",2
"47262",2
"47263",1
"47264",5
"47265",5
"47266",5
"47267",8
"47268",4
"47269",4
"47270",2
"47271",2
"47272",5
"47273",1
"47274",1
"47275",7
"47276",1
"47277",5
"47278",5
"47279",5
"47280",5
"47281",4
"47282",4
"47283",5
"47284",5
"47285",1
"47286",3
"47287",9
"47288",9
"47289",9
"47290",2
"47291",6
"47292",6
"47293",3
"47294",7
"47295",2
"47296",2
"47297",2
"47298",2
"47299",2
"47300",4
"47301",4
"47302",5
"47303",5
"47304",4
"47305",4
"47306",2
"47307",2
"47308",1
"47309",5
"47310",5
"47311",5
"47312",3
"47313",2
"47314",1
"47315",1
"47316",1
"47317",2
"47318",6
"47319",4
"47320",6
"47321",6
"47322",6
"47323",4
"47324",7
"47325",8
"47326",5
"47327",6
"47328",2
"47329",4
"47330",4
"47331",4
"47332",4
"47333",4
"47334",4
"47335",4
"47336",4
"47337",6
"47338",6
"47339",6
"47340",4
"47341",4
"47342",4
"47343",4
"47344",4
"47345",2
"47346",2
"47347",1
"47348",1
"47349",1
"47350",1
"47351",2
"47352",2
"47353",2
"47354",2
"47355",4
"47356",4
"47357",2
"47358",1
"47359",5
"47360",6
"47361",6
"47362",6
"47363",2
"47364",2
"47365",2
"47366",6
"47367",2
"47368",7
"47369",2
"47370",2
"47371",2
"47372",2
"47373",7
"47374",2
"47375",6
"47376",2
"47377",2
"47378",2
"47379",6
"47380",6
"47381",4
"47382",2
"47383",2
"47384",2
"47385",1
"47386",1
"47387",1
"47388",4
"47389",4
"47390",4
"47391",6
"47392",4
"47393",8
"47394",7
"47395",2
"47396",4
"47397",4
"47398",7
"47399",4
"47400",5
"47401",5
"47402",2
"47403",1
"47404",5
"47405",5
"47406",5
"47407",5
"47408",5
"47409",5
"47410",9
"47411",9
"47412",9
"47413",2
"47414",4
"47415",2
"47416",6
"47417",6
"47418",6
"47419",4
"47420",1
"47421",4
"47422",2
"47423",2
"47424",2
"47425",6
"47426",5
"47427",5
"47428",5
"47429",4
"47430",8
"47431",2
"47432",2
"47433",2
"47434",3
"47435",4
"47436",4
"47437",9
"47438",8
"47439",1
"47440",1
"47441",7
"47442",7
"47443",7
"47444",3
"47445",3
"47446",9
"47447",9
"47448",9
"47449",5
"47450",5
"47451",3
"47452",1
"47453",1
"47454",1
"47455",3
"47456",3
"47457",7
"47458",7
"47459",7
"47460",8
"47461",4
"47462",4
"47463",4
"47464",4
"47465",9
"47466",9
"47467",9
"47468",9
"47469",9
"47470",4
"47471",5
"47472",7
"47473",2
"47474",2
"47475",2
"47476",6
"47477",2
"47478",2
"47479",2
"47480",9
"47481",7
"47482",9
"47483",9
"47484",9
"47485",9
"47486",7
"47487",7
"47488",7
"47489",3
"47490",3
"47491",8
"47492",8
"47493",4
"47494",4
"47495",7
"47496",1
"47497",8
"47498",8
"47499",8
"47500",6
"47501",6
"47502",2
"47503",7
"47504",7
"47505",7
"47506",8
"47507",4
"47508",3
"47509",3
"47510",6
"47511",1
"47512",3
"47513",3
"47514",3
"47515",6
"47516",6
"47517",7
"47518",2
"47519",2
"47520",2
"47521",2
"47522",7
"47523",6
"47524",4
"47525",4
"47526",4
"47527",9
"47528",9
"47529",9
"47530",7
"47531",3
"47532",2
"47533",3
"47534",4
"47535",4
"47536",4
"47537",3
"47538",2
"47539",4
"47540",4
"47541",6
"47542",2
"47543",1
"47544",1
"47545",1
"47546",9
"47547",3
"47548",6
"47549",6
"47550",6
"47551",5
"47552",6
"47553",3
"47554",6
"47555",4
"47556",2
"47557",8
"47558",3
"47559",3
"47560",4
"47561",1
"47562",4
"47563",6
"47564",6
"47565",6
"47566",3
"47567",5
"47568",2
"47569",2
"47570",3
"47571",3
"47572",4
"47573",2
"47574",4
"47575",4
"47576",9
"47577",2
"47578",2
"47579",4
"47580",5
"47581",5
"47582",5
"47583",5
"47584",2
"47585",6
"47586",6
"47587",4
"47588",4
"47589",4
"47590",6
"47591",6
"47592",6
"47593",4
"47594",7
"47595",1
"47596",3
"47597",5
"47598",4
"47599",4
"47600",4
"47601",4
"47602",1
"47603",5
"47604",5
"47605",5
"47606",5
"47607",7
"47608",6
"47609",6
"47610",6
"47611",3
"47612",7
"47613",6
"47614",2
"47615",1
"47616",3
"47617",7
"47618",1
"47619",2
"47620",2
"47621",2
"47622",4
"47623",2
"47624",9
"47625",2
"47626",2
"47627",2
"47628",5
"47629",5
"47630",5
"47631",1
"47632",1
"47633",2
"47634",5
"47635",2
"47636",2
"47637",2
"47638",2
"47639",2
"47640",2
"47641",9
"47642",3
"47643",9
"47644",6
"47645",6
"47646",6
"47647",8
"47648",2
"47649",2
"47650",2
"47651",5
"47652",7
"47653",7
"47654",7
"47655",2
"47656",2
"47657",5
"47658",6
"47659",6
"47660",8
"47661",8
"47662",8
"47663",5
"47664",5
"47665",5
"47666",5
"47667",3
"47668",3
"47669",3
"47670",6
"47671",6
"47672",5
"47673",4
"47674",2
"47675",4
"47676",4
"47677",3
"47678",5
"47679",2
"47680",2
"47681",3
"47682",2
"47683",2
"47684",2
"47685",2
"47686",2
"47687",4
"47688",2
"47689",2
"47690",3
"47691",3
"47692",3
"47693",6
"47694",2
"47695",2
"47696",2
"47697",9
"47698",9
"47699",6
"47700",6
"47701",2
"47702",2
"47703",2
"47704",6
"47705",7
"47706",7
"47707",7
"47708",2
"47709",6
"47710",1
"47711",1
"47712",1
"47713",4
"47714",4
"47715",4
"47716",6
"47717",7
"47718",6
"47719",7
"47720",3
"47721",3
"47722",5
